"Data Source","World Development Indicators",

"Last Updated Date","2018-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Peru","PER","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","-11840000","-20420000","6210000","11880000","25230000","56420000","45250000","50850000","53060000","39110000","56490000","54410000","62330000","94920000","80440000","76580000","83450000","101080000","144000000","201370000","200710000","228830000","183420000","289450000","307120000","312290000","268930000","291940000","273180000","307000000","397080000","610520000","406780000","565000000","334870000","372120000","328900000","393240000","498010000","447370000","401550000","453690000","491540000","499940000","469380000","455670000","459680000","314570000","468610000","437750000","-296310000","597810000","385560000","363660000","328300000","334830000","320210000","",
"Peru","PER","PPG, private creditors (NTR, current US$)","DT.NTR.PRVT.CD","","","","","","","","","","","-15304000","-46687000","72335000","255627000","472209000","375248000","272667000","123991000","-156946000","124359000","-489459000","-315806000","611776000","737272000","417655000","63461000","148652000","37982000","15617000","62781000","56664000","-8214000","-147531000","-117537000","-133297000","-90338000","-1334318000","-1132883000","-220457000","-490823000","-299041000","-203653000","460520000","839954000","756546000","939299000","-778270000","-941168000","-1975454000","1342569000","992320000","-737846000","-129574000","-1122383000","-1109885000","2557430000","101412000","",
"Peru","PER","PPG, other private creditors (NTR, current US$)","DT.NTR.PROP.CD","","","","","","","","","","","26460000","-4637000","-6597000","64502000","53552000","146420000","78250000","125724000","105286000","79980000","-18907000","75981000","274228000","403069000","221052000","126423000","175370000","65009000","31393000","22823000","5052000","-38830000","-87789000","-65836000","-83670000","-52583000","-23379000","-38186000","-29286000","-29280000","-19187000","-27698000","-46330000","-44666000","-39218000","-35389000","-34315000","-33120000","-1973000","-1864000","-806000","-2744000","-789000","-781000","-387000","0","0","",
"Peru","PER","PNG, commercial banks and other creditors (NTR, current US$)","DT.NTR.PNGC.CD","","","","","","","","","","","-112000000","-71900000","-163600000","-151500000","204900000","243000000","243000000","-464200000","-384000000","-325100000","-123600000","-19000000","133000000","-151000000","-220000000","-172000000","-59000000","-15000000","-28000000","-29000000","-79000000","-94472000","-3730000","247000000","488000000","50000000","7000000","1526502000","939242000","288488000","501657000","251267000","-520000","-128613000","-93889000","-1408203000","-633442000","1392140000","2559002000","-346967000","-177007000","-156348000","-713402000","-2262493000","1440927000","377483000","2566322000","",
"Peru","PER","PNG, bonds (NTR, current US$)","DT.NTR.PNGB.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58830000","-6431000","-6224000","-64305000","0","-11220000","-11220000","-11220000","-9731000","-7064000","-6779000","1023516000","1156163000","977411000","-362983000","605569000","-283700000","515123000","2783557000","4828048000","3096837000","865087000","-1204758000","",
"Peru","PER","PPG, commercial banks (NTR, current US$)","DT.NTR.PCBK.CD","","","","","","","","","","","-33810000","-34420000","82093000","194270000","421782000","231935000","195183000","-2682000","-261811000","44866000","-470090000","-391338000","337985000","334597000","196722000","-62930000","-26699000","-27007000","-15776000","39958000","51612000","30616000","-58673000","-51701000","-49627000","-37755000","-1310939000","-34387000","-32163000","-35571000","-101145000","-15458000","-16987000","-16280000","-16786000","-17929000","-17121000","-15359000","-32447000","-32380000","-28965000","-30558000","-28428000","-17773000","-16160000","-14558000","-13792000","",
"Peru","PER","PPG, bonds (NTR, current US$)","DT.NTR.PBND.CD","","","","","","","","","","","-7954000","-7630000","-3161000","-3145000","-3125000","-3107000","-766000","949000","-421000","-487000","-462000","-449000","-437000","-394000","-119000","-32000","-19000","-20000","0","0","0","0","-1069000","0","0","0","0","-1060310000","-159008000","-425972000","-178709000","-160497000","523837000","900900000","812550000","992617000","-726834000","-892689000","-1941034000","1376813000","1022091000","-704544000","-100357000","-1103829000","-1093338000","2571988000","115204000","",
"Peru","PER","PPG, official creditors (NTR, current US$)","DT.NTR.OFFT.CD","","","","","","","","","","","30770000","35849000","40914000","22722000","178641000","293257000","162984000","531625000","243033000","62813000","227796000","-66842000","-14957000","273096000","280794000","-892000","-17226000","146781000","51303000","15651000","53232000","-365693000","33488000","-74961000","-196883000","-89030000","-687685000","-182657000","-680218000","-433334000","-303654000","-159966000","-630493000","-870096000","-662000000","-2744090000","-1122149000","-3138097000","-662595000","-1026921000","-1716065000","-151832000","-840875000","-2297859000","-313343000","590425000","19678000","",
"Peru","PER","PPG, multilateral concessional (NTR, current US$)","DT.NTR.MLTC.CD","","","","","","","","","","","13457000","12165000","19427000","8673000","5516000","4800000","1915000","5149000","2589000","2350000","5906000","18450000","14898000","31132000","33782000","3133000","-6157000","-9419000","-8704000","263000","3622000","-79396000","-27025000","-4866000","-22467000","-33718000","-18820000","-21561000","-6986000","-20480000","-17241000","-15747000","-15730000","199935000","111156000","-5254000","-62700000","-27958000","112184000","236934000","288164000","353219000","80808000","-40580000","-111416000","-48778000","28485000","",
"Peru","PER","PPG, multilateral (NTR, current US$)","DT.NTR.MLAT.CD","","","","","","","","","","","12065000","11295000","8747000","-4888000","-8292000","-484000","3230000","32256000","5586000","41950000","148176000","96822000","132430000","83762000","108863000","41625000","-30100000","57071000","15492000","-30164000","-13887000","-671793000","56724000","64803000","82070000","175448000","-187972000","619605000","52337000","290277000","-75176000","401032000","74524000","-88165000","218380000","-113156000","-530253000","-397654000","-376853000","72020000","-779966000","-117164000","-608068000","-2067659000","-125645000","701203000","164867000","",
"Peru","PER","PPG, IDA (NTR, current US$)","DT.NTR.MIDA.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Peru","PER","PPG, IBRD (NTR, current US$)","DT.NTR.MIBR.CD","","","","","","","","","","","-4869000","-3373000","-5835000","-7450000","-8910000","-3275000","183000","10445000","-1245000","30544000","101142000","27133000","28983000","8961000","46300000","42593000","-23185000","12608000","-413000","-93000","-86000","-177788000","-193887000","-81605000","-18017000","-2029000","-86871000","308354000","87437000","136382000","-15871000","-150823000","-158321000","64989000","-46752000","-122284000","-319292000","-134638000","-72648000","27740000","56749000","-293180000","-355934000","-692045000","-8363000","847968000","-160227000","",
"Peru","PER","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD","","","","","","","","","","","15466000","-10838000","113249000","278349000","650850000","668505000","435651000","655616000","86087000","187172000","-261663000","-382648000","596819000","1010368000","698449000","62569000","131426000","184763000","66920000","78432000","109896000","-373907000","-114043000","-192498000","-330180000","-179368000","-2022003000","-1315540000","-900675000","-924157000","-602695000","-363619000","-169973000","-30142000","94546000","-1804791000","-1900419000","-4079265000","-2638049000","315648000","-723745000","-889678000","-970449000","-3420242000","-1423228000","3147855000","121090000","",
"Peru","PER","Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","","","","","","","","","","","-112000000","-71900000","-163600000","-151500000","204900000","243000000","243000000","-464200000","-384000000","-325100000","-123600000","-19000000","133000000","-151000000","-220000000","-172000000","-59000000","-15000000","-28000000","-29000000","-79000000","-94472000","-3730000","247000000","546830000","43569000","776000","1462197000","939242000","277268000","490437000","240047000","-10251000","-135677000","-100668000","-384687000","522721000","2369551000","2196019000","258602000","-460707000","358775000","2070155000","2565555000","4537764000","1242570000","1361564000","",
"Peru","PER","Net transfers on external debt, long-term (NTR, current US$)","DT.NTR.DLXF.CD","","","","","","","","","","","-96534000","-82738000","-50351000","126849000","855750000","911505000","678651000","191416000","-297913000","-137928000","-385263000","-401648000","729819000","859368000","478449000","-109431000","72426000","169763000","38920000","49432000","30896000","-468379000","-117773000","54502000","216650000","-135799000","-2021227000","146657000","38567000","-646889000","-112258000","-123572000","-180224000","-165819000","-6122000","-2189478000","-1377698000","-1709714000","-442030000","574250000","-1184452000","-530903000","1099706000","-854687000","3114536000","4390425000","1482654000","",
"Peru","PER","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","","","","","","","","","","","440526000","-72388000","5484000","142768000","1069346000","1060505000","1139947000","1003832000","-205653000","-531012000","-192203000","-1455608000","1349429000","-107542000","151779000","-593001000","84766000","149749000","332212000","-258959000","-121645000","-369385000","-131466000","-502144000","701551000","2416797000","-1254967000","103724000","-763556000","-2785318000","-1156906000","-1404633000","-871710000","-414251000","121709000","-1892324000","-1783986000","410834000","-550950000","-112911000","348194000","-699066000","3587525000","-3428654000","3556025000","4393639000","2036302000","",
"Peru","PER","PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","","","","","","","","","","","430000","-835000","2032000","51404000","72231000","115499000","61622000","370030000","185005000","95675000","156531000","60185000","543000","99550000","109559000","122233000","60439000","64536000","2903000","71308000","99104000","369655000","86517000","76451000","-152686000","-109091000","-21039000","48367000","-185274000","-129982000","348278000","-100355000","-125683000","-137780000","-235549000","-1261852000","-198735000","-507460000","-152324000","-143447000","-879726000","9282000","-157225000","-150065000","-138021000","-64517000","-134681000","",
"Peru","PER","PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","","","","","","","","","","","18705000","24554000","32167000","27610000","186933000","293741000","159754000","499369000","237447000","20863000","79620000","-163664000","-147387000","189334000","171931000","-42517000","12874000","89710000","35811000","45815000","67119000","306100000","-23236000","-139764000","-278953000","-264478000","-499713000","-802262000","-732555000","-723611000","-228478000","-560998000","-705017000","-781931000","-880380000","-2630934000","-591896000","-2740443000","-285742000","-1098941000","-936099000","-34668000","-232807000","-230200000","-187698000","-110778000","-145189000","",
